0,ui_playercard_588,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_6,,TRUE,default,
1,ui_playercard_583,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_1,,TRUE,default,
2,ui_playercard_584,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_2,,TRUE,default,
3,ui_playercard_585,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_3,,TRUE,default,
4,ui_playercard_586,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_4,,TRUE,default,
5,ui_playercard_587,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_5,,TRUE,default,
6,ui_playercard_589,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_7,,TRUE,default,
7,ui_playercard_590,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_8,,TRUE,default,
8,ui_playercard_593,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_9,,TRUE,default,
9,ui_playercard_594,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_10,,TRUE,default,
10,ui_playercard_595,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_11,,TRUE,default,
11,ui_playercard_596,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_12,,TRUE,default,
12,ui_playercard_597,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_13,,TRUE,default,
13,ui_playercard_598,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_14,,TRUE,default,
14,ui_playercard_328,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_99,,TRUE,default,
15,ui_playercard_329,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_100,,TRUE,default,
16,ui_playercard_330,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_101,,TRUE,default,
17,ui_playercard_331,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_102,,TRUE,default,
18,ui_playercard_603,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_15,,TRUE,default,
19,ui_playercard_606,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_16,,TRUE,default,
20,ui_playercard_607,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_17,,TRUE,default,
21,ui_playercard_257,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,MP_FRONTEND_ONLY_ST_CARD_18,,TRUE,default,
22,ui_playercard_352,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_123,,TRUE,default,
23,ui_playercard_353,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_124,,TRUE,default,
24,ui_playercard_354,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_125,,TRUE,default,
25,ui_playercard_355,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_126,,TRUE,default,
26,ui_playercard_356,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_127,,TRUE,default,
27,ui_playercard_357,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_128,,TRUE,default,
28,ui_playercard_358,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_129,,TRUE,default,
29,ui_playercard_359,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_130,,TRUE,default,
30,ui_playercard_360,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_131,,TRUE,default,
31,ui_playercard_361,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_132,,TRUE,default,
32,ui_playercard_362,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_133,,TRUE,default,
33,ui_playercard_363,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_134,,TRUE,default,
34,ui_playercard_364,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_135,,TRUE,default,
35,ui_playercard_365,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_136,,TRUE,default,
36,ui_playercard_366,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_137,,TRUE,default,
37,ui_playercard_367,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_138,,TRUE,default,
38,ui_playercard_368,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_139,,TRUE,default,
39,ui_playercard_369,LUA_MENU_BACKGROUNDS_STANDARD,standard,,,LUA_MENU_MP_LOOT_CARD_NAME_140,,TRUE,default,
40,ui_playercard_146,,,ch_wallrun_kill,FALSE,,,TRUE,ch_wallrun_kill,
41,ui_playercard_150,,,ch_air_kill,FALSE,,,TRUE,ch_air_kill,
42,ui_playercard_147,,,ch_slide_kill,FALSE,,,TRUE,ch_slide_kill,
43,ui_playercard_153,,,ch_kill_wallrunner,FALSE,,,TRUE,ch_kill_wallrunner,
44,ui_playercard_151,,,ch_kill_jumper,FALSE,,,TRUE,ch_kill_jumper,
45,ui_playercard_152,,,ch_pickup_kills,FALSE,,,TRUE,ch_pickup_kills,
46,ui_playercard_155,,,ch_destroy_items,FALSE,,,TRUE,ch_destroy_items,
47,ui_playercard_148,,,ch_wall_vs_wall,FALSE,,,TRUE,ch_wall_vs_wall,
48,ui_playercard_156,,,ch_clutch_grenade,FALSE,,,TRUE,ch_clutch_grenade,
49,ui_playercard_149,,,ch_stay_in_air,FALSE,,,TRUE,ch_stay_in_air,
50,ui_playercard_157,,,ch_sprint,FALSE,,,TRUE,ch_sprint,
51,ui_playercard_154,,,ch_use_gesture,FALSE,,,TRUE,ch_use_gesture,
52,ui_playercard_158,,,ch_bootcamp_master,TRUE,,,TRUE,ch_bootcamp_master,
53,ui_playercard_374,,,ch_global_wins,FALSE,,,TRUE,ch_global_wins,
54,ui_playercard_370,,,ch_ffa_wins,FALSE,,,TRUE,ch_ffa_wins,
55,ui_playercard_371,,,ch_war_wins,FALSE,,,TRUE,ch_war_wins,
56,ui_playercard_377,,,ch_sd_sr_wins,FALSE,,,TRUE,ch_sd_sr_wins,
57,ui_playercard_381,,,ch_dom_wins,FALSE,,,TRUE,ch_dom_wins,
58,ui_playercard_372,,,ch_ctf_wins,FALSE,,,TRUE,ch_ctf_wins,
59,ui_playercard_379,,,ch_koth_wins,FALSE,,,TRUE,ch_koth_wins,
60,ui_playercard_378,,,ch_kc_grind_wins,FALSE,,,TRUE,ch_kc_grind_wins,
61,ui_playercard_373,,,ch_ball_wins,FALSE,,,TRUE,ch_ball_wins,
62,ui_playercard_380,,,ch_dd_wins,FALSE,,,TRUE,ch_dd_wins,
63,ui_playercard_376,,,ch_siege_wins,FALSE,,,TRUE,ch_siege_wins,
64,ui_playercard_375,,,ch_tdef_wins,FALSE,,,TRUE,ch_tdef_wins,
65,ui_playercard_382,,,ch_victory_master,TRUE,,,TRUE,ch_victory_master,
66,ui_playercard_133,,,ch_first_place,FALSE,,,TRUE,ch_first_place,
67,ui_playercard_134,,,ch_top3,FALSE,,,TRUE,ch_top3,
68,ui_playercard_135,,,ch_lifetime_score,FALSE,,,TRUE,ch_lifetime_score,
69,ui_playercard_141,,,ch_kill_attackers,FALSE,,,TRUE,ch_kill_attackers,
70,ui_playercard_139,,,ch_kill_defenders,FALSE,,,TRUE,ch_kill_defenders,
71,ui_playercard_144,,,ch_objectives,FALSE,,,TRUE,ch_objectives,
72,ui_playercard_138,,,ch_kill_carrier,FALSE,,,TRUE,ch_kill_carrier,
73,ui_playercard_140,,,ch_defuse,FALSE,,,TRUE,ch_defuse,
74,ui_playercard_143,,,ch_final_killcam,FALSE,,,TRUE,ch_final_killcam,
75,ui_playercard_142,,,ch_clutch_revives,FALSE,,,TRUE,ch_clutch_revives,
76,ui_playercard_136,,,ch_keep_away,FALSE,,,TRUE,ch_keep_away,
77,ui_playercard_137,,,ch_mega_bank,FALSE,,,TRUE,ch_mega_bank,
78,ui_playercard_145,,,ch_mode_master,TRUE,,,TRUE,ch_mode_master,
79,ui_playercard_524,,,ch_lifetime_kills,FALSE,,,TRUE,ch_lifetime_kills,
80,ui_playercard_525,,,ch_lifetime_headshots,FALSE,,,TRUE,ch_lifetime_headshots,
81,ui_playercard_528,,,ch_lifetime_ar_kills,FALSE,,,TRUE,ch_lifetime_ar_kills,
82,ui_playercard_530,,,ch_lifetime_smg_kills,FALSE,,,TRUE,ch_lifetime_smg_kills,
83,ui_playercard_523,,,ch_lifetime_lmg_kills,FALSE,,,TRUE,ch_lifetime_lmg_kills,
84,ui_playercard_527,,,ch_lifetime_shotgun_kills,FALSE,,,TRUE,ch_lifetime_shotgun_kills,
85,ui_playercard_531,,,ch_lifetime_sniper_kills,FALSE,,,TRUE,ch_lifetime_sniper_kills,
86,ui_playercard_533,,,ch_lifetime_pistol_kills,FALSE,,,TRUE,ch_lifetime_pistol_kills,
87,ui_playercard_526,,,ch_lifetime_streak_kills,FALSE,,,TRUE,ch_lifetime_streak_kills,
88,ui_playercard_529,,,ch_lifetime_streak_assists,,,,TRUE,ch_lifetime_streak_assists,
89,ui_playercard_532,,,ch_lifetime_streaks_used,FALSE,,,TRUE,ch_lifetime_streaks_used,
90,ui_playercard_534,,,ch_lifetime_energy_kills,FALSE,,,TRUE,ch_lifetime_energy_kills,
91,ui_playercard_535,,,ch_career_master,TRUE,,,TRUE,ch_career_master,
92,ui_playercard_123,,,ch_bloodthirsty,FALSE,,,TRUE,ch_bloodthirsty,
93,ui_playercard_124,,,ch_merciless,FALSE,,,TRUE,ch_merciless,
94,ui_playercard_128,,,ch_ruthless,FALSE,,,TRUE,ch_ruthless,
95,ui_playercard_127,,,ch_double_kill,FALSE,,,TRUE,ch_double_kill,
96,ui_playercard_130,,,ch_triple_kill,FALSE,,,TRUE,ch_triple_kill,
97,ui_playercard_121,,,ch_quad_kill,FALSE,,,TRUE,ch_quad_kill,
98,ui_playercard_126,,,ch_quad_feed,FALSE,,,TRUE,ch_quad_feed,
99,ui_playercard_122,,,ch_collateral,FALSE,,,TRUE,ch_collateral,
100,ui_playercard_125,,,ch_swap_kill,FALSE,,,TRUE,ch_swap_kill,
101,ui_playercard_120,,,ch_streak_player_kill,FALSE,,,TRUE,ch_streak_player_kill,
102,ui_playercard_131,,,ch_longshot_pointblank,FALSE,,,TRUE,ch_longshot_pointblank,
103,ui_playercard_129,,,ch_3_kill_types,FALSE,,,TRUE,ch_3_kill_types,
104,ui_playercard_132,,,ch_killer_master,TRUE,,,TRUE,ch_killer_master,
105,ui_playercard_510,,,ch_kill_1st_place,FALSE,,,TRUE,ch_kill_1st_place,
106,ui_playercard_521,,,ch_repeat_kill,FALSE,,,TRUE,ch_repeat_kill,
107,ui_playercard_516,,,ch_stun_kill,FALSE,,,TRUE,ch_stun_kill,
108,ui_playercard_518,,,ch_while_stunned_kill,FALSE,,,TRUE,ch_while_stunned_kill,
109,ui_playercard_517,,,ch_hurt_melee_kill,FALSE,,,TRUE,ch_hurt_melee_kill,
110,ui_playercard_512,,,ch_melee_crouch_prone,FALSE,,,TRUE,ch_melee_crouch_prone,
111,ui_playercard_519,,,ch_gun_butt,FALSE,,,TRUE,ch_gun_butt,
112,ui_playercard_514,,,ch_lower_body_kill,FALSE,,,TRUE,ch_lower_body_kill,
113,ui_playercard_511,,,ch_quick_pickup_kill,FALSE,,,TRUE,ch_quick_pickup_kill,
114,ui_playercard_515,,,ch_owner_kill,FALSE,,,TRUE,ch_owner_kill,
115,ui_playercard_520,,,ch_last_bullet_kill,FALSE,,,TRUE,ch_last_bullet_kill,
116,ui_playercard_513,,,ch_point_blank_sniper,FALSE,,,TRUE,ch_point_blank_sniper,
117,ui_playercard_522,,,ch_humiliation_master,TRUE,,,TRUE,ch_humiliation_master,
118,ui_playercard_077,,,ch_scorestreak_kills_trinity,FALSE,,,TRUE,ch_scorestreak_kills_trinity,
119,ui_playercard_075,,,ch_scorestreak_kills_vulture,FALSE,,,TRUE,ch_scorestreak_kills_vulture,
120,ui_playercard_076,,,ch_scorestreak_kills_apex,FALSE,,,TRUE,ch_scorestreak_kills_apex,
121,ui_playercard_074,,,ch_scorestreak_kills_airstrike,FALSE,,,TRUE,ch_scorestreak_kills_airstrike,
122,ui_playercard_069,,,ch_scorestreak_kills_thor,FALSE,,,TRUE,ch_scorestreak_kills_thor,
123,ui_playercard_070,,,ch_scorestreak_kills_bombardment,FALSE,,,TRUE,ch_scorestreak_kills_bombardment,
124,ui_playercard_068,,,ch_scorestreak_kills_warden,FALSE,,,TRUE,ch_scorestreak_kills_warden,
125,ui_playercard_079,,,ch_scorestreak_air_to_air,FALSE,,,TRUE,ch_scorestreak_air_to_air,
126,ui_playercard_071,,,ch_scorestreak_triple_kills,FALSE,,,TRUE,ch_scorestreak_triple_kills,
127,ui_playercard_072,,,ch_warden_double,FALSE,,,TRUE,ch_warden_double,
128,ui_playercard_078,,,ch_apex_pilot,FALSE,,,TRUE,ch_apex_pilot,
129,ui_playercard_073,,,ch_scorestreak_air_to_ground,FALSE,,,TRUE,ch_scorestreak_air_to_ground,
130,ui_playercard_080,,,ch_scorestreak_air_master,TRUE,,,TRUE,ch_scorestreak_air_master,
131,ui_playercard_166,,,ch_scorestreak_kills_scarab,FALSE,,,TRUE,ch_scorestreak_kills_scarab,
132,ui_playercard_167,,,ch_scorestreak_kills_sentry,FALSE,,,TRUE,ch_scorestreak_kills_sentry,
133,ui_playercard_159,,,ch_scorestreak_kills_rc8,FALSE,,,TRUE,ch_scorestreak_kills_rc8,
134,ui_playercard_169,,,ch_scorestreak_double_scarab,FALSE,,,TRUE,ch_scorestreak_double_scarab,
135,ui_playercard_164,,,ch_sentry_streak,FALSE,,,TRUE,ch_sentry_streak,
136,ui_playercard_162,,,ch_rc8_controlled_kills,FALSE,,,TRUE,ch_rc8_controlled_kills,
137,ui_playercard_168,,,ch_sentry_defender,FALSE,,,TRUE,ch_sentry_defender,
138,ui_playercard_161,,,ch_scarab_wall_kill,FALSE,,,TRUE,ch_scarab_wall_kill,
139,ui_playercard_160,,,ch_rc8_defense,FALSE,,,TRUE,ch_rc8_defense,
140,ui_playercard_170,,,ch_two_sentries,FALSE,,,TRUE,ch_two_sentries,
141,ui_playercard_163,,,ch_venom_distance,FALSE,,,TRUE,ch_venom_distance,
142,ui_playercard_165,,,ch_rc8_shield,FALSE,,,TRUE,ch_rc8_shield,
143,ui_playercard_171,,,ch_scorestreak_ground_master,TRUE,,,TRUE,ch_scorestreak_ground_master,
144,ui_playercard_310,,,ch_scorestreak_kills_uav,FALSE,,,TRUE,ch_scorestreak_kills_uav,
145,ui_playercard_306,,,ch_scorestreak_kills_cuav,FALSE,,,TRUE,ch_scorestreak_kills_cuav,
146,ui_playercard_302,,,ch_scorestreak_kills_auav,FALSE,,,TRUE,ch_scorestreak_kills_auav,
147,ui_playercard_307,,,ch_scorestreak_uses_dronepackage,FALSE,,,TRUE,ch_scorestreak_uses_dronepackage,
148,ui_playercard_305,,,ch_scorestreak_assists_uav,FALSE,,,TRUE,ch_scorestreak_assists_uav,
149,ui_playercard_308,,,ch_scorestreak_assists_auav,FALSE,,,TRUE,ch_scorestreak_assists_auav,
150,ui_playercard_309,,,ch_scorestreak_assists_cuav,FALSE,,,TRUE,ch_scorestreak_assists_cuav,
151,ui_playercard_304,,,ch_uav_doubleup,FALSE,,,TRUE,ch_uav_doubleup,
152,ui_playercard_311,,,ch_uav_combo,FALSE,,,TRUE,ch_uav_combo,
153,ui_playercard_313,,,ch_dronepackage_jackpot,FALSE,,,TRUE,ch_dronepackage_jackpot,
