iw7_mp_quartermaster_loot_acknowledge_good_02,qm_supply_medium_01,1000
iw7_mp_quartermaster_loot_acknowledge_good_02,qm_supply_medium_02,766
iw7_mp_quartermaster_positive_greeting_02,qm_supply_medium_03,1833
iw7_mp_quartermaster_positive_greeting_02,qm_supply_medium_04,1833
iw7_mp_quartermaster_loot_acknowledge_good_01,qm_supply_medium_05,667
iw7_mp_quartermaster_loot_acknowledge_good_01,qm_supply_medium_06,833
iw7_mp_quartermaster_loot_acknowledge_lackluster_01,qm_supply_medium_07,500
iw7_mp_quartermaster_loot_acknowledge_good_02,qm_supply_medium_08,600
iw7_mp_quartermaster_positive_greeting_02,qm_supply_medium_09,1666
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_medium_10,500
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_medium_11,266
iw7_mp_quartermaster_loot_acknowledge_amazing_01,qm_supply_medium_12,800
iw7_mp_quartermaster_loot_acknowledge_goodbye_01,qm_supply_medium_13,667
