120000,mp_warfighter_head_2_1,3,rig_head,60,1200,1120000,WarfighterHead,N,Y,icon_head_warfighter2_1,CUSTOMIZE_HEAD_WARFIGHTER_2_1,0
120001,mp_warfighter_head_2_2,3,rig_head,60,1200,1120001,WarfighterHead,N,Y,icon_head_warfighter2_2,CUSTOMIZE_HEAD_WARFIGHTER_2_2,0
120003,mp_warfighter_head_2_4,2,rig_head,10,250,1120003,WarfighterHead,N,Y,icon_head_warfighter2_4,CUSTOMIZE_HEAD_WARFIGHTER_2_4,0
120005,mp_warfighter_head_3_2,2,rig_head,10,250,1120005,WarfighterHead,N,Y,icon_head_warfighter3_2,CUSTOMIZE_HEAD_WARFIGHTER_3_2,0
120006,mp_warfighter_head_3_3,2,rig_head,10,250,1120006,WarfighterHead,N,Y,icon_head_warfighter3_3,CUSTOMIZE_HEAD_WARFIGHTER_3_3,0
120007,mp_warfighter_head_3_4,3,rig_head,60,1200,1120007,WarfighterHead,N,Y,icon_head_warfighter3_4,CUSTOMIZE_HEAD_WARFIGHTER_3_4,0
120009,mp_warfighter_head_5_2,1,rig_head,5,200,1120009,WarfighterHead,N,Y,icon_head_warfighter5_2,CUSTOMIZE_HEAD_WARFIGHTER_5_2,0
120010,mp_warfighter_head_5_3,1,rig_head,5,200,1120010,WarfighterHead,N,Y,icon_head_warfighter5_3,CUSTOMIZE_HEAD_WARFIGHTER_5_3,0
120011,mp_warfighter_head_5_4,1,rig_head,5,200,1120011,WarfighterHead,N,Y,icon_head_warfighter5_4,CUSTOMIZE_HEAD_WARFIGHTER_5_4,0
120014,mp_warfighter_body_3_3,3,rig_body,60,1200,1120014,WarfighterBody,N,Y,icon_body_warfighter3_3,CUSTOMIZE_BODY_WARFIGHTER_3_3,0
120015,mp_warfighter_body_3_4,3,rig_body,60,1200,1120015,WarfighterBody,N,Y,icon_body_warfighter3_4,CUSTOMIZE_BODY_WARFIGHTER_3_4,0
120016,mp_synaptic_head_2_1,3,rig_head,60,1200,1120016,SynapticHead,N,Y,icon_head_synaptic2_1,CUSTOMIZE_HEAD_SYNAPTIC_2_1,0
120017,mp_synaptic_head_2_2,3,rig_head,60,1200,1120017,SynapticHead,N,Y,icon_head_synaptic2_2,CUSTOMIZE_HEAD_SYNAPTIC_2_2,0
120018,mp_synaptic_head_2_3,3,rig_head,60,1200,1120018,SynapticHead,N,Y,icon_head_synaptic2_3,CUSTOMIZE_HEAD_SYNAPTIC_2_3,0
120019,mp_synaptic_head_2_4,3,rig_head,60,1200,1120019,SynapticHead,N,Y,icon_head_synaptic2_4,CUSTOMIZE_HEAD_SYNAPTIC_2_4,0
120020,mp_synaptic_head_4_1,1,rig_head,5,200,1120020,SynapticHead,N,Y,icon_head_synaptic4_1,CUSTOMIZE_HEAD_SYNAPTIC_4_1,0
120022,mp_synaptic_head_4_3,1,rig_head,5,200,1120022,SynapticHead,N,Y,icon_head_synaptic4_3,CUSTOMIZE_HEAD_SYNAPTIC_4_3,0
120024,mp_synaptic_head_5_1,2,rig_head,10,250,1120024,SynapticHead,N,Y,icon_head_synaptic5_1,CUSTOMIZE_HEAD_SYNAPTIC_5_1,0
120025,mp_synaptic_head_5_2,2,rig_head,10,250,1120025,SynapticHead,N,Y,icon_head_synaptic5_2,CUSTOMIZE_HEAD_SYNAPTIC_5_2,0
120026,mp_synaptic_head_5_3,2,rig_head,10,250,1120026,SynapticHead,N,Y,icon_head_synaptic5_3,CUSTOMIZE_HEAD_SYNAPTIC_5_3,0
120027,mp_synaptic_head_5_4,2,rig_head,10,250,1120027,SynapticHead,N,Y,icon_head_synaptic5_4,CUSTOMIZE_HEAD_SYNAPTIC_5_4,0
120033,mp_head_heavy_2_2,3,rig_head,60,1200,1120033,MercHead,N,Y,icon_head_merc2_2,CUSTOMIZE_HEAD_MERC_2_2,0
120035,mp_head_heavy_2_4,3,rig_head,60,1200,1120035,MercHead,N,Y,icon_head_merc2_4,CUSTOMIZE_HEAD_MERC_2_4,0
120036,mp_head_heavy_3_1,1,rig_head,5,200,1120036,MercHead,N,Y,icon_head_merc3_1,CUSTOMIZE_HEAD_MERC_3_1,0
120037,mp_head_heavy_3_2,1,rig_head,5,200,1120037,MercHead,N,Y,icon_head_merc3_2,CUSTOMIZE_HEAD_MERC_3_2,0
120038,mp_head_heavy_3_3,1,rig_head,5,200,1120038,MercHead,N,Y,icon_head_merc3_3,CUSTOMIZE_HEAD_MERC_3_3,0
