40000,iw7_calling_card_common_1,1,callingcard,5,200,1040000,CallingCard,N,Y,ui_playercard_044,LUA_MENU_MP_LOOT_CARD_NAME_4,0
40001,iw7_calling_card_common_2,1,callingcard,5,200,1040001,CallingCard,N,Y,ui_playercard_045,LUA_MENU_MP_LOOT_CARD_NAME_5,0
40002,iw7_calling_card_common_3,1,callingcard,5,200,1040002,CallingCard,N,Y,ui_playercard_048,LUA_MENU_MP_LOOT_CARD_NAME_8,0
40003,iw7_calling_card_common_4,1,callingcard,5,200,1040003,CallingCard,N,Y,ui_playercard_050,LUA_MENU_MP_LOOT_CARD_NAME_10,0
40004,iw7_calling_card_common_5,1,callingcard,5,200,1040004,CallingCard,N,Y,ui_playercard_053,LUA_MENU_MP_LOOT_CARD_NAME_13,0
40005,iw7_calling_card_common_6,1,callingcard,5,200,1040005,CallingCard,N,Y,ui_playercard_056,LUA_MENU_MP_LOOT_CARD_NAME_16,0
40006,iw7_calling_card_common_7,1,callingcard,5,200,1040006,CallingCard,N,Y,ui_playercard_057,LUA_MENU_MP_LOOT_CARD_NAME_17,0
40007,iw7_calling_card_common_8,1,callingcard,5,200,1040007,CallingCard,N,Y,ui_playercard_058,LUA_MENU_MP_LOOT_CARD_NAME_18,0
40008,iw7_calling_card_common_9,1,callingcard,5,200,1040008,CallingCard,N,Y,ui_playercard_059,LUA_MENU_MP_LOOT_CARD_NAME_19,0
40009,iw7_calling_card_common_10,1,callingcard,5,200,1040009,CallingCard,N,Y,ui_playercard_061,LUA_MENU_MP_LOOT_CARD_NAME_20,0
40010,iw7_calling_card_common_11,1,callingcard,5,200,1040010,CallingCard,N,Y,ui_playercard_062,LUA_MENU_MP_LOOT_CARD_NAME_21,0
40011,iw7_calling_card_common_12,1,callingcard,5,200,1040011,CallingCard,N,Y,ui_playercard_063,LUA_MENU_MP_LOOT_CARD_NAME_22,0
40012,iw7_calling_card_common_13,1,callingcard,5,200,1040012,CallingCard,N,Y,ui_playercard_066,LUA_MENU_MP_LOOT_CARD_NAME_25,0
40013,iw7_calling_card_common_14,1,callingcard,5,200,1040013,CallingCard,N,Y,ui_playercard_067,LUA_MENU_MP_LOOT_CARD_NAME_26,0
40014,iw7_calling_card_common_15,1,callingcard,5,200,1040014,CallingCard,N,Y,ui_playercard_081,LUA_MENU_MP_LOOT_CARD_NAME_27,0
40015,iw7_calling_card_common_16,1,callingcard,5,200,1040015,CallingCard,N,Y,ui_playercard_084,LUA_MENU_MP_LOOT_CARD_NAME_30,0
40016,iw7_calling_card_common_17,1,callingcard,5,200,1040016,CallingCard,N,Y,ui_playercard_085,LUA_MENU_MP_LOOT_CARD_NAME_31,0
40017,iw7_calling_card_common_18,1,callingcard,5,200,1040017,CallingCard,N,Y,ui_playercard_086,LUA_MENU_MP_LOOT_CARD_NAME_32,0
40018,iw7_calling_card_common_19,1,callingcard,5,200,1040018,CallingCard,N,Y,ui_playercard_093,LUA_MENU_MP_LOOT_CARD_NAME_39,0
40019,iw7_calling_card_common_20,1,callingcard,5,200,1040019,CallingCard,N,Y,ui_playercard_094,LUA_MENU_MP_LOOT_CARD_NAME_40,0
40020,iw7_calling_card_common_21,1,callingcard,5,200,1040020,CallingCard,N,Y,ui_playercard_101,LUA_MENU_MP_LOOT_CARD_NAME_47,0
40021,iw7_calling_card_common_22,1,callingcard,5,200,1040021,CallingCard,N,Y,ui_playercard_105,LUA_MENU_MP_LOOT_CARD_NAME_51,0
40022,iw7_calling_card_common_23,1,callingcard,5,200,1040022,CallingCard,N,Y,ui_playercard_287,LUA_MENU_MP_LOOT_CARD_NAME_97,3
40023,iw7_calling_card_common_24,1,callingcard,5,200,1040023,CallingCard,N,Y,ui_playercard_332,LUA_MENU_MP_LOOT_CARD_NAME_103,0
40024,iw7_calling_card_common_25,1,callingcard,5,200,1040024,CallingCard,N,Y,ui_playercard_334,LUA_MENU_MP_LOOT_CARD_NAME_105,0
40025,iw7_calling_card_common_26,1,callingcard,5,200,1040025,CallingCard,N,Y,ui_playercard_335,LUA_MENU_MP_LOOT_CARD_NAME_106,0
40026,iw7_calling_card_common_27,1,callingcard,5,200,1040026,CallingCard,N,Y,ui_playercard_337,LUA_MENU_MP_LOOT_CARD_NAME_108,0
40027,iw7_calling_card_common_28,1,callingcard,5,200,1040027,CallingCard,N,Y,ui_playercard_340,LUA_MENU_MP_LOOT_CARD_NAME_111,0
40028,iw7_calling_card_common_29,1,callingcard,5,200,1040028,CallingCard,N,Y,ui_playercard_333,LUA_MENU_MP_LOOT_CARD_NAME_104,3
40029,iw7_calling_card_common_30,1,callingcard,5,200,1040029,CallingCard,N,Y,ui_playercard_336,LUA_MENU_MP_LOOT_CARD_NAME_107,3
40030,iw7_calling_card_common_31,1,callingcard,5,200,1040030,CallingCard,N,Y,ui_playercard_338,LUA_MENU_MP_LOOT_CARD_NAME_109,3
40031,iw7_calling_card_common_32,1,callingcard,5,200,1040031,CallingCard,N,Y,ui_playercard_339,LUA_MENU_MP_LOOT_CARD_NAME_110,3
40032,iw7_calling_card_common_33,1,callingcard,5,200,1040032,CallingCard,N,Y,ui_playercard_281,LUA_MENU_MP_LOOT_CARD_NAME_91,3
40033,iw7_calling_card_common_34,1,callingcard,5,200,1040033,CallingCard,N,Y,ui_playercard_282,LUA_MENU_MP_LOOT_CARD_NAME_92,3
40034,iw7_calling_card_common_35,1,callingcard,5,200,1040034,CallingCard,N,Y,ui_playercard_106,LUA_MENU_MP_LOOT_CARD_NAME_52,3
40035,iw7_calling_card_common_36,1,callingcard,5,200,1040035,CallingCard,N,Y,ui_playercard_095,LUA_MENU_MP_LOOT_CARD_NAME_41,3
40037,iw7_calling_card_common_38,1,callingcard,5,200,1040037,CallingCard,N,Y,ui_playercard_097,LUA_MENU_MP_LOOT_CARD_NAME_43,3
40038,iw7_calling_card_common_39,1,callingcard,5,200,1040038,CallingCard,N,Y,ui_playercard_098,LUA_MENU_MP_LOOT_CARD_NAME_44,3
40039,iw7_calling_card_common_40,1,callingcard,5,200,1040039,CallingCard,N,Y,ui_playercard_099,LUA_MENU_MP_LOOT_CARD_NAME_45,3
40040,iw7_calling_card_common_41,1,callingcard,5,200,1040040,CallingCard,N,Y,ui_playercard_100,LUA_MENU_MP_LOOT_CARD_NAME_46,3
40041,iw7_calling_card_common_42,1,callingcard,5,200,1040041,CallingCard,N,Y,ui_playercard_042,LUA_MENU_MP_LOOT_CARD_NAME_2,3
40042,iw7_calling_card_common_43,1,callingcard,5,200,1040042,CallingCard,N,Y,ui_playercard_046,LUA_MENU_MP_LOOT_CARD_NAME_6,0
40043,iw7_calling_card_common_44,1,callingcard,5,200,1040043,CallingCard,N,Y,ui_playercard_052,LUA_MENU_MP_LOOT_CARD_NAME_12,0
40044,iw7_calling_card_common_45,1,callingcard,5,200,1040044,CallingCard,N,Y,ui_playercard_279,LUA_MENU_MP_LOOT_CARD_NAME_89,3
40045,iw7_calling_card_common_46,1,callingcard,5,200,1040045,CallingCard,N,Y,ui_playercard_421,LUA_MENU_MP_LOOT_CARD_NAME_149,0
40046,iw7_calling_card_common_47,1,callingcard,5,200,1040046,CallingCard,N,Y,ui_playercard_415,LUA_MENU_MP_LOOT_CARD_NAME_143,0
40047,iw7_calling_card_common_48,1,callingcard,5,200,1040047,CallingCard,N,Y,ui_playercard_416,LUA_MENU_MP_LOOT_CARD_NAME_144,0
40048,iw7_calling_card_common_49,1,callingcard,5,200,1040048,CallingCard,N,Y,ui_playercard_417,LUA_MENU_MP_LOOT_CARD_NAME_145,0
40049,iw7_calling_card_common_50,1,callingcard,5,200,1040049,CallingCard,N,Y,ui_playercard_424,LUA_MENU_MP_LOOT_CARD_NAME_152,0
40050,iw7_calling_card_rare_1,2,callingcard,10,250,1040050,CallingCard,N,Y,ui_playercard_043,LUA_MENU_MP_LOOT_CARD_NAME_3,0
40051,iw7_calling_card_rare_2,2,callingcard,10,250,1040051,CallingCard,N,Y,ui_playercard_047,LUA_MENU_MP_LOOT_CARD_NAME_7,0
40052,iw7_calling_card_rare_3,2,callingcard,10,250,1040052,CallingCard,N,Y,ui_playercard_049,LUA_MENU_MP_LOOT_CARD_NAME_9,0
40053,iw7_calling_card_rare_4,2,callingcard,10,250,1040053,CallingCard,N,Y,ui_playercard_051,LUA_MENU_MP_LOOT_CARD_NAME_11,0
40054,iw7_calling_card_rare_5,2,callingcard,10,250,1040054,CallingCard,N,Y,ui_playercard_054,LUA_MENU_MP_LOOT_CARD_NAME_14,0
40055,iw7_calling_card_rare_6,1,callingcard,5,200,1040055,CallingCard,N,Y,ui_playercard_055,LUA_MENU_MP_LOOT_CARD_NAME_15,0
