150000,cos_001,3,charm,60,1200,1150000,WeaponAccessory,N,Y,icon_cosmetic_chemlight,LUA_MENU_MP_COSM_CHEMLIGHT,0
150001,cos_002,3,charm,60,1200,1150001,WeaponAccessory,N,Y,icon_cosmetic_sandwich,LUA_MENU_MP_COSM_SANDWICH,0
150002,cos_003,4,charm,180,2880,1150002,WeaponAccessory,N,Y,icon_cosmetic_bodily,LUA_MENU_MP_COSM_MAMAS,0
150003,cos_004,3,charm,60,1200,1150003,WeaponAccessory,N,Y,icon_cosmetic_burgertown,LUA_MENU_MP_COSM_BURGERTOWN,0
150004,cos_005,3,charm,60,1200,1150004,WeaponAccessory,N,Y,icon_cosmetic_cobra,LUA_MENU_MP_COSM_COBRA,0
150007,cos_008,3,charm,60,1200,1150007,WeaponAccessory,N,Y,icon_cosmetic_fossil,LUA_MENU_MP_COSM_FOSSIL,0
150008,cos_009,4,charm,180,2880,1150008,WeaponAccessory,N,Y,icon_cosmetic_infinity_ward,LUA_MENU_MP_COSM_IW,0
150009,cos_010,4,charm,180,2880,1150009,WeaponAccessory,N,Y,icon_cosmetic_neversoft,LUA_MENU_MP_COSM_NEVERSOFT,0
150010,cos_011,3,charm,60,1200,1150010,WeaponAccessory,N,Y,icon_cosmetic_care_package,LUA_MENU_MP_COSM_CARE_PACKAGE,10
150011,cos_012,3,charm,60,1200,1150011,WeaponAccessory,N,Y,icon_cosmetic_peace_keeper,LUA_MENU_MP_COSM_PEACE_KEEPER,0
150012,cos_013,3,charm,60,1200,1150012,WeaponAccessory,N,Y,icon_cosmetic_px,LUA_MENU_MP_COSM_PX,0
150013,cos_014,4,charm,180,2880,1150013,WeaponAccessory,N,Y,icon_cosmetic_raven,LUA_MENU_MP_COSM_RAVEN,0
150014,cos_015,3,charm,0,0,1150014,WeaponAccessory,N,Y,icon_cosmetic_saber_seven,LUA_MENU_MP_COSM_SABER_SEVEN,0
150016,cos_017,3,charm,60,1200,1150016,WeaponAccessory,N,Y,icon_cosmetic_advanced_uav,LUA_MENU_MP_COSM_AUAV,10
150017,cos_018,3,charm,60,1200,1150017,WeaponAccessory,N,Y,icon_cosmetic_counter_uav,LUA_MENU_MP_COSM_CUAV,10
150018,cos_019,3,charm,60,1200,1150018,WeaponAccessory,N,Y,icon_cosmetic_shock_sentry,LUA_MENU_MP_COSM_SHOCK_SENTRY,10
