130004,ret05,2,reticle,10,250,1130004,Reticle,N,Y,reticle_05,MP_FRONTEND_ONLY_RET_05,0
130005,ret06,2,reticle,10,250,1130005,Reticle,N,Y,reticle_06,MP_FRONTEND_ONLY_RET_06,0
130007,ret08,2,reticle,10,250,1130007,Reticle,N,Y,reticle_08,MP_FRONTEND_ONLY_RET_08,0
130008,ret09,3,reticle,60,1200,1130008,Reticle,N,Y,reticle_09,MP_FRONTEND_ONLY_RET_09,0
130011,ret12,2,reticle,10,250,1130011,Reticle,N,Y,reticle_12,MP_FRONTEND_ONLY_RET_12,0
130013,ret14,2,reticle,10,250,1130013,Reticle,N,Y,reticle_14,MP_FRONTEND_ONLY_RET_14,0
130016,ret17,2,reticle,10,250,1130016,Reticle,N,Y,reticle_17,MP_FRONTEND_ONLY_RET_17,0
130017,ret18,3,reticle,60,1200,1130017,Reticle,N,Y,reticle_18,MP_FRONTEND_ONLY_RET_18,0
130018,ret19,3,reticle,60,1200,1130018,Reticle,N,Y,reticle_19,MP_FRONTEND_ONLY_RET_19,0
130019,ret20,3,reticle,60,1200,1130019,Reticle,N,Y,reticle_20,MP_FRONTEND_ONLY_RET_20,0
130020,ret21,3,reticle,60,1200,1130020,Reticle,N,Y,reticle_21,MP_FRONTEND_ONLY_RET_21,0
130021,ret22,4,reticle,0,0,1130021,Reticle,N,Y,reticle_22,MP_FRONTEND_ONLY_RET_22,0
130022,ret23,4,reticle,0,0,1130022,Reticle,N,Y,reticle_23,MP_FRONTEND_ONLY_RET_23,0
130023,ret24,4,reticle,0,0,1130023,Reticle,N,Y,reticle_24,MP_FRONTEND_ONLY_RET_24,0
130024,ret25,1,reticle,0,0,1130024,Reticle,N,Y,reticle_25,MP_FRONTEND_ONLY_RET_25,0
130025,ret26,3,reticle,60,1200,1130025,Reticle,N,Y,reticle_26,MP_FRONTEND_ONLY_RET_26,0
130026,ret27,2,reticle,10,250,1130026,Reticle,N,Y,reticle_27,MP_FRONTEND_ONLY_RET_27,0
130027,ret28,2,reticle,10,250,1130027,Reticle,N,Y,reticle_28,MP_FRONTEND_ONLY_RET_28,0
130028,ret29,2,reticle,10,250,1130028,Reticle,N,Y,reticle_29,MP_FRONTEND_ONLY_RET_29,0
130029,ret30,2,reticle,10,250,1130029,Reticle,N,Y,reticle_30,MP_FRONTEND_ONLY_RET_30,0
130030,ret31,2,reticle,10,250,1130030,Reticle,N,Y,reticle_31,MP_FRONTEND_ONLY_RET_31,0
130032,ret33,2,reticle,10,250,1130032,Reticle,N,Y,reticle_33,MP_FRONTEND_ONLY_RET_33,0
130033,ret34,2,reticle,10,250,1130033,Reticle,N,Y,reticle_34,MP_FRONTEND_ONLY_RET_34,0
130034,ret35,2,reticle,10,250,1130034,Reticle,N,Y,reticle_35,MP_FRONTEND_ONLY_RET_35,0
130035,ret36,2,reticle,10,250,1130035,Reticle,N,Y,reticle_36,MP_FRONTEND_ONLY_RET_36,0
130036,ret37,3,reticle,60,1200,1130036,Reticle,N,Y,reticle_37,MP_FRONTEND_ONLY_RET_37,0
130037,ret38,3,reticle,60,1200,1130037,Reticle,N,Y,reticle_38,MP_FRONTEND_ONLY_RET_38,0
130038,ret39,2,reticle,10,250,1130038,Reticle,N,Y,reticle_39,MP_FRONTEND_ONLY_RET_39,0
130039,ret40,3,reticle,0,0,1130039,Reticle,N,Y,reticle_40,MP_FRONTEND_ONLY_RET_40,1
130040,ret41,3,reticle,10,250,1130040,Reticle,N,Y,reticle_41,MP_FRONTEND_ONLY_RET_41,2
130041,ret42,2,reticle,10,250,1130041,Reticle,N,Y,reticle_42,MP_FRONTEND_ONLY_RET_42,8
130042,ret43,3,reticle,60,1200,1130042,Reticle,N,Y,reticle_43,MP_FRONTEND_ONLY_RET_43,5
130043,ret44,2,reticle,10,250,1130043,Reticle,N,Y,reticle_44,MP_FRONTEND_ONLY_RET_44,5
130044,ret45,3,reticle,60,1200,1130044,Reticle,N,Y,reticle_45,MP_FRONTEND_ONLY_RET_45,5
130045,ret46,4,reticle,180,2880,1130045,Reticle,N,Y,reticle_46,MP_FRONTEND_ONLY_RET_46,5
130046,ret47,3,reticle,60,1200,1130046,Reticle,N,Y,reticle_47,MP_FRONTEND_ONLY_RET_47,7
130047,ret48,3,reticle,10,250,1130047,Reticle,N,Y,reticle_48,MP_FRONTEND_ONLY_RET_48,12
130048,ret49,3,reticle,0,0,1130048,Reticle,N,Y,reticle_49,MP_FRONTEND_ONLY_RET_49,11
130049,ret50,3,reticle,10,250,1130049,Reticle,N,Y,reticle_50,MP_FRONTEND_ONLY_RET_50,12
130050,ret51,3,reticle,60,1200,1130050,Reticle,N,Y,reticle_51,MP_FRONTEND_ONLY_RET_51,12
130051,ret52,3,reticle,60,1200,1130051,Reticle,N,Y,reticle_52,MP_FRONTEND_ONLY_RET_52,12
130201,retsnpr02,3,reticle,60,1200,1130201,Reticle,N,Y,snp_reticle_02,MP_FRONTEND_ONLY_RETSNPR_02,0
130202,retsnpr03,2,reticle,10,250,1130202,Reticle,N,Y,snp_reticle_03,MP_FRONTEND_ONLY_RETSNPR_03,0
130204,retsnpr05,2,reticle,10,250,1130204,Reticle,N,Y,snp_reticle_05,MP_FRONTEND_ONLY_RETSNPR_05,0
