assault_1,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,1,,level.mp,player,>=,0,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
assault_2,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,2,,level.mp,player,>=,1,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
assault_3,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,17,,level.mp,player,>=,16,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
heavy_1,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,1,,level.mp,player,>=,0,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
heavy_2,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,7,,level.mp,player,>=,6,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
heavy_3,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,21,,level.mp,player,>=,20,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
scout_1,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,1,,level.mp,player,>=,0,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
scout_2,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,12,,level.mp,player,>=,11,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
scout_3,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,28,,level.mp,player,>=,27,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
assassin_1,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,15,,level.mp,player,>=,14,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
assassin_2,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,23,,level.mp,player,>=,22,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
assassin_3,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,40,,level.mp,player,>=,39,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
engineer_1,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,31,,level.mp,player,>=,30,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
engineer_2,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,45,,level.mp,player,>=,44,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
engineer_3,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,52,,level.mp,player,>=,51,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
sniper_1,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,36,,level.mp,player,>=,35,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
sniper_2,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,49,,level.mp,player,>=,48,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
sniper_3,LUA_MENU_MP_UNLOCKED_AT_PLAYER_LEVEL,54,,level.mp,player,>=,53,OR,dvar,xblive_privatematch,==,1,OR,dvar,onlinegame,==,0
