iw7_erad+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_erad,>=,0,OR,dvar,onlinegame,==,0
iw7_erad+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_erad,>=,1,OR,dvar,onlinegame,==,0
iw7_erad+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_erad,>=,3,OR,dvar,onlinegame,==,0
iw7_erad+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_erad,>=,5,OR,dvar,onlinegame,==,0
iw7_erad+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_erad,>=,7,OR,dvar,onlinegame,==,0
iw7_erad+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_erad,>=,9,OR,dvar,onlinegame,==,0
iw7_crb+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_crb,>=,0,OR,dvar,onlinegame,==,0
iw7_crb+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_crb,>=,1,OR,dvar,onlinegame,==,0
iw7_crb+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_crb,>=,3,OR,dvar,onlinegame,==,0
iw7_crb+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_crb,>=,5,OR,dvar,onlinegame,==,0
iw7_crb+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_crb,>=,7,OR,dvar,onlinegame,==,0
iw7_crb+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_crb,>=,9,OR,dvar,onlinegame,==,0
iw7_ripper+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_ripper,>=,0,OR,dvar,onlinegame,==,0
iw7_ripper+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_ripper,>=,1,OR,dvar,onlinegame,==,0
iw7_ripper+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_ripper,>=,3,OR,dvar,onlinegame,==,0
iw7_ripper+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_ripper,>=,5,OR,dvar,onlinegame,==,0
iw7_ripper+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_ripper,>=,7,OR,dvar,onlinegame,==,0
iw7_ripper+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_ripper,>=,9,OR,dvar,onlinegame,==,0
iw7_ump45+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_ump45,>=,0,OR,dvar,onlinegame,==,0
iw7_ump45+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_ump45,>=,1,OR,dvar,onlinegame,==,0
iw7_ump45+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_ump45,>=,3,OR,dvar,onlinegame,==,0
iw7_ump45+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_ump45,>=,5,OR,dvar,onlinegame,==,0
iw7_ump45+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_ump45,>=,7,OR,dvar,onlinegame,==,0
iw7_ump45+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_ump45,>=,9,OR,dvar,onlinegame,==,0
iw7_fhr+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_fhr,>=,0,OR,dvar,onlinegame,==,0
iw7_fhr+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_fhr,>=,1,OR,dvar,onlinegame,==,0
iw7_fhr+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_fhr,>=,3,OR,dvar,onlinegame,==,0
iw7_fhr+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_fhr,>=,5,OR,dvar,onlinegame,==,0
iw7_fhr+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_fhr,>=,7,OR,dvar,onlinegame,==,0
iw7_fhr+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_fhr,>=,9,OR,dvar,onlinegame,==,0
iw7_crdb+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_crdb,>=,0,OR,dvar,onlinegame,==,0
iw7_crdb+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_crdb,>=,1,OR,dvar,onlinegame,==,0
iw7_crdb+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_crdb,>=,3,OR,dvar,onlinegame,==,0
iw7_crdb+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_crdb,>=,5,OR,dvar,onlinegame,==,0
iw7_crdb+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_crdb,>=,7,OR,dvar,onlinegame,==,0
iw7_crdb+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_crdb,>=,9,OR,dvar,onlinegame,==,0
iw7_mp28+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_mp28,>=,0,OR,dvar,onlinegame,==,0
iw7_mp28+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_mp28,>=,1,OR,dvar,onlinegame,==,0
