body_16,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_amplify_score,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_17,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_overdrive_2multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_19,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_overdrive_2multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_20,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_ping_2multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_64,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_ping_2multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_22,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_resupply_lethal_kills,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_23,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assault_resupply_lethal_kills,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_4,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_armor_absorb,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_6,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_armor_absorb,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_7,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_bullcharge_multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_8,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_bullcharge_multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_9,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_ground_pound_kills,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_13,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_icu_heals,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_11,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_heavy_icu_heals,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_73,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_damaged_rewind,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_3,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_damaged_rewind,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_60,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_reaper_4multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_61,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_reaper_4multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_62,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_dodge_uses,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_63,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_dodge_uses,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_71,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_scout_afterburner_kill,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_26,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_jump_melee,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_27,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_jump_melee,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_54,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_damaged_phase_shift,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_53,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_damaged_phase_shift,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_47,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_ads_slide_kill,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_51,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_ads_slide_kill,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_52,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_assassin_perception_revenge,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_25,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_bhgun_3multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_36,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_bhgun_3multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_37,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_micro_turret_2multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_69,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_micro_turret_2multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_40,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_relay_kill,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_44,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_relay_kill,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_42,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_engineer_hardened_kill,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_29,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_ballista_collateral,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_30,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_camo_melee,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_48,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_camo_melee,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_49,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_pulsar_2multi,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_65,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_pulsar_2multi,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_66,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_rearguard_kill,>=,1,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_67,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_sniper_rearguard_kill,>=,2,OR,dvar,onlinegame,==,0,OR,dvar,xblive_privatematch,==,1
body_232,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_gold_rig_assault_body,>=,1,,,,,,,,,,
body_236,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_gold_rig_heavy_body,>=,1,,,,,,,,,,
body_240,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_gold_rig_assassin_body,>=,1,,,,,,,,,,
body_244,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_gold_rig_engineer_body,>=,1,,,,,,,,,,
body_248,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_gold_rig_sniper_body,>=,1,,,,,,,,,,
body_252,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_gold_rig_scout_body,>=,1,,,,,,,,,,
body_233,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_diamond_rig_assault,>=,1,,,,,,,,,,
body_237,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_diamond_rig_heavy,>=,1,,,,,,,,,,
body_241,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_diamond_rig_assassin,>=,1,,,,,,,,,,
body_245,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_diamond_rig_engineer,>=,1,,,,,,,,,,
body_249,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_diamond_rig_sniper,>=,1,,,,,,,,,,
body_253,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_diamond_rig_scout,>=,1,,,,,,,,,,
body_234,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_solar_rig,>=,1,,,,,,,,,,
body_238,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_solar_rig,>=,1,,,,,,,,,,
body_242,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_solar_rig,>=,1,,,,,,,,,,
body_246,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_solar_rig,>=,1,,,,,,,,,,
body_250,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_solar_rig,>=,1,,,,,,,,,,
body_254,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_solar_rig,>=,1,,,,,,,,,,
body_235,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_uber_camo_rig,>=,1,,,,,,,,,,
body_239,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_uber_camo_rig,>=,1,,,,,,,,,,
body_243,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_uber_camo_rig,>=,1,,,,,,,,,,
body_247,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_uber_camo_rig,>=,1,,,,,,,,,,
body_251,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_uber_camo_rig,>=,1,,,,,,,,,,
body_255,LUA_MENU_MP_UNLOCKED_AT_CHALLENGE,,,playerdata.mp,rankedMatchData.challengeState.ch_uber_camo_rig,>=,1,,,,,,,,,,
body_225,,,,loot,owned,==,230001,,,,,,,,,,
body_226,,,,loot,owned,==,230000,,,,,,,,,,
body_227,,,,loot,owned,==,230005,,,,,,,,,,
