0,weapon_iw7_ripper_common_1,iw7_ripper,iw7_ripper_mpr,1,passive_increased_ads_stability,,,,,LOOT_WEAPONS_RIPPER_COMMON_1,render_weapon_slot_ripper_mpr_common,0,0,0,0,0,,,,iw7_ripper_zmr,passive_increased_ads_stability,,,,,,LOOT_WEAPONS_FE_RIPPER_COMMON_1_SUFFIX,1
1,weapon_iw7_ripper_rare_1,iw7_ripper,iw7_ripper_mpr,2,passive_miss_refund,passive_empty_reload_speed,,,,LOOT_WEAPONS_RIPPER_RARE_1,render_weapon_slot_ripper_mpr_rare,0,0,0,0,0,,,,iw7_ripper_zmr,passive_miss_refund,passive_empty_reload_speed,,,,,LOOT_WEAPONS_FE_RIPPER_RARE_1_SUFFIX,4
2,weapon_iw7_ripper_legendary_1,iw7_ripper,iw7_ripper_mpr,3,passive_random_attachments,passive_reduced_recoil,,,,LOOT_WEAPONS_RIPPER_LEGENDARY_1,render_weapon_slot_ripper_mpr_legendary,0,0,0,0,0,,,,iw7_ripper_zmr,passive_random_attachments,passive_reduced_recoil,,,,,LOOT_WEAPONS_FE_RIPPER_LEGENDARY_1_SUFFIX,5
3,weapon_iw7_ripper_epic_1,iw7_ripper,iw7_ripper_mp_burst,4,passive_increased_fire_rate,passive_increased_ads_stability,,,,LOOT_WEAPONS_RIPPER_EPIC_1,render_weapon_slot_ripper_mp_burst,0,0,0,0,0,,,,iw7_ripper_zm_burst,passive_increased_fire_rate,passive_increased_ads_stability,,,,,LOOT_WEAPONS_FE_RIPPER_EPIC_1_SUFFIX,9
4,weapon_iw7_ripper_epic_2,iw7_ripper,iw7_ripper_mpl_pelvis,4,passive_below_the_belt,passive_reduced_recoil,,,,LOOT_WEAPONS_RIPPER_EPIC_2,render_weapon_slot_ripper_mpl,0,0,0,0,0,highcal,,,iw7_ripper_zml_pelvis,passive_below_the_belt,passive_reduced_recoil,,,,,LOOT_WEAPONS_FE_RIPPER_EPIC_2_SUFFIX,10
5,weapon_iw7_ripper_common_2,iw7_ripper,iw7_ripper_mpr,1,passive_reduced_slide_spread,,,,,LOOT_WEAPONS_RIPPER_COMMON_2,render_weapon_slot_ripper_mpr_common,0,0,0,0,0,,,,iw7_ripper_zmr,passive_reduced_slide_spread,,,,,,LOOT_WEAPONS_FE_RIPPER_COMMON_2_SUFFIX,2
6,weapon_iw7_ripper_common_3,iw7_ripper,iw7_ripper_mpr,1,passive_reduced_slide_spread,,,,,LOOT_WEAPONS_RIPPER_COMMON_3,render_weapon_slot_ripper_mpr_holiday,0,0,0,0,0,,,,iw7_ripper_zmr,passive_reduced_slide_spread,,,,,,LOOT_WEAPONS_FE_RIPPER_COMMON_3_SUFFIX,3
7,weapon_iw7_ripper_legendary_2,iw7_ripper,iw7_ripper_mpr,3,passive_nuke,passive_increased_damage_range,,,,LOOT_WEAPONS_RIPPER_LEGENDARY_2,render_weapon_slot_ripper_mpr_legendary,0,0,0,0,0,,,,iw7_ripper_zmr,passive_nuke,passive_increased_damage_range,,,,,LOOT_WEAPONS_FE_RIPPER_LEGENDARY_2_SUFFIX,6
8,weapon_iw7_ripper_rare_2,iw7_ripper,iw7_ripper_mpr,3,passive_slide_blastshield,passive_reduced_hip_spread,,,,LOOT_WEAPONS_RIPPER_RARE_2,render_weapon_slot_ripper_mpr_legendary,0,0,0,0,0,,,,iw7_ripper_zmr,passive_slide_blastshield,passive_reduced_hip_spread,,,,,LOOT_WEAPONS_FE_RIPPER_RARE_2_SUFFIX,7
9,weapon_iw7_ripper_rare_3,iw7_ripper,iw7_ripper_mpr,3,passive_slide_blastshield,passive_reduced_hip_spread,,,,LOOT_WEAPONS_RIPPER_RARE_3,render_weapon_slot_ripper_mp_halloween,0,0,0,0,0,,,,iw7_ripper_zmr,passive_slide_blastshield,passive_reduced_hip_spread,,,,,LOOT_WEAPONS_FE_RIPPER_RARE_3_SUFFIX,8
10,stub_10,iw7_unknown10,iw7_unknown10,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown10,,,,,,,MISSING,
11,stub_11,iw7_unknown11,iw7_unknown11,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown11,,,,,,,MISSING,
12,stub_12,iw7_unknown12,iw7_unknown12,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown12,,,,,,,MISSING,
