0,weapon_iw7_ar57_common_1,iw7_ar57,iw7_ar57_mp,1,passive_empty_reload_speed,,,,,LOOT_WEAPONS_AR57_COMMON_1,render_weapon_slot_ar57_mp_common,0,0,0,0,0,,,,iw7_ar57_zm,passive_empty_reload_speed,,,,,,LOOT_WEAPONS_FE_AR57_COMMON_1_SUFFIX,1
1,weapon_iw7_ar57_rare_1,iw7_ar57,iw7_ar57_mp,2,passive_headshot_super,passive_increased_ads_stability,,,,LOOT_WEAPONS_AR57_RARE_1,render_weapon_slot_ar57_mp_rare,0,0,0,0,0,,,,iw7_ar57_zm,passive_headshot_super,passive_increased_ads_stability,,,,,LOOT_WEAPONS_FE_AR57_RARE_1_SUFFIX,3
2,weapon_iw7_ar57_legendary_1,iw7_ar57,iw7_ar57_mp,3,passive_refresh,passive_reduced_hip_spread,,,,LOOT_WEAPONS_AR57_LEGENDARY_1,render_weapon_slot_ar57_mp_legendary,0,0,0,0,0,,,,iw7_ar57_zm,passive_refresh,passive_reduced_hip_spread,,,,,LOOT_WEAPONS_FE_AR57_LEGENDARY_1_SUFFIX,5
3,weapon_iw7_ar57_epic_1,iw7_ar57,iw7_ar57_mpl,4,passive_headshot,passive_reduced_recoil,,,,LOOT_WEAPONS_AR57_EPIC_1,render_weapon_slot_ar57_mpl,0,0,0,0,0,highcal,,,iw7_ar57_zml,passive_headshot,passive_reduced_recoil,,,,,LOOT_WEAPONS_FE_AR57_EPIC_1_SUFFIX,8
4,weapon_iw7_ar57_rare_2,iw7_ar57,iw7_ar57_mp,2,passive_double_kill_reload,passive_reduced_hip_spread,,,,LOOT_WEAPONS_AR57_RARE_2,render_weapon_slot_ar57_mp_rare,0,0,0,0,0,,,,iw7_ar57_zm,passive_double_kill_reload,passive_reduced_hip_spread,,,,,LOOT_WEAPONS_FE_AR57_RARE_2_SUFFIX,4
5,weapon_iw7_ar57_legendary_2,iw7_ar57,iw7_ar57_mp,3,passive_nuke,passive_increased_ammo,,,,LOOT_WEAPONS_AR57_LEGENDARY_2,render_weapon_slot_ar57_mp_legendary,0,0,0,0,0,,,,iw7_ar57_zm,passive_nuke,passive_increased_ammo,,,,,LOOT_WEAPONS_FE_AR57_LEGENDARY_2_SUFFIX,6
6,weapon_iw7_ar57_legendary_3,iw7_ar57,iw7_ar57_mp,3,passive_nuke,passive_increased_ammo,,,,LOOT_WEAPONS_AR57_LEGENDARY_3,render_weapon_slot_ar57_mp_holiday,0,0,0,0,0,,,,iw7_ar57_zm,passive_nuke,passive_increased_ammo,,,,,LOOT_WEAPONS_FE_AR57_LEGENDARY_3_SUFFIX,7
7,weapon_iw7_ar57_common_2,iw7_ar57,iw7_ar57_mp,1,passive_increased_ammo,,,,,LOOT_WEAPONS_AR57_COMMON_2,render_weapon_slot_ar57_mp_common,0,0,0,0,0,,,,iw7_ar57_zm,passive_increased_ammo,,,,,,LOOT_WEAPONS_FE_AR57_COMMON_2_SUFFIX,2
8,weapon_iw7_ar57_epic_2,iw7_ar57,iw7_ar57_mpl,4,passive_extra_xp,passive_empty_reload_speed,,,,LOOT_WEAPONS_AR57_EPIC_2,render_weapon_slot_ar57_mpl,0,0,0,0,0,,,,iw7_ar57_zml,passive_extra_xp,passive_empty_reload_speed,,,,,LOOT_WEAPONS_FE_AR57_EPIC_2_SUFFIX,9
9,stub_9,iw7_unknown9,iw7_unknown9,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown9,,,,,,,MISSING,
10,stub_10,iw7_unknown10,iw7_unknown10,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown10,,,,,,,MISSING,
11,stub_11,iw7_unknown11,iw7_unknown11,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown11,,,,,,,MISSING,
12,stub_12,iw7_unknown12,iw7_unknown12,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown12,,,,,,,MISSING,
13,stub_13,iw7_unknown13,iw7_unknown13,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown13,,,,,,,MISSING,
14,stub_14,iw7_unknown14,iw7_unknown14,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown14,,,,,,,MISSING,
15,stub_15,iw7_unknown15,iw7_unknown15,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown15,,,,,,,MISSING,
16,stub_16,iw7_unknown16,iw7_unknown16,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown16,,,,,,,MISSING,
17,stub_17,iw7_unknown17,iw7_unknown17,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown17,,,,,,,MISSING,
18,stub_18,iw7_unknown18,iw7_unknown18,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown18,,,,,,,MISSING,
19,stub_19,iw7_unknown19,iw7_unknown19,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown19,,,,,,,MISSING,
20,stub_20,iw7_unknown20,iw7_unknown20,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown20,,,,,,,MISSING,
21,stub_21,iw7_unknown21,iw7_unknown21,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown21,,,,,,,MISSING,
22,stub_22,iw7_unknown22,iw7_unknown22,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown22,,,,,,,MISSING,
23,stub_23,iw7_unknown23,iw7_unknown23,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown23,,,,,,,MISSING,
24,stub_24,iw7_unknown24,iw7_unknown24,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown24,,,,,,,MISSING,
25,stub_25,iw7_unknown25,iw7_unknown25,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown25,,,,,,,MISSING,
26,stub_26,iw7_unknown26,iw7_unknown26,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown26,,,,,,,MISSING,
27,stub_27,iw7_unknown27,iw7_unknown27,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown27,,,,,,,MISSING,
28,stub_28,iw7_unknown28,iw7_unknown28,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown28,,,,,,,MISSING,
29,stub_29,iw7_unknown29,iw7_unknown29,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown29,,,,,,,MISSING,
30,stub_30,iw7_unknown30,iw7_unknown30,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown30,,,,,,,MISSING,
31,stub_31,iw7_unknown31,iw7_unknown31,0,,,,,,MISSING,NONE,0,0,0,0,,,,,iw7_unknown31,,,,,,,MISSING,
32,weapon_iw7_ar57_common_1_mk2,iw7_ar57,iw7_ar57_mp,1,passive_empty_reload_speed,,,,,LOOT_WEAPONS_AR57_COMMON_1,render_weapon_slot_ar57_mp_common_mkii,0,0,0,0,0,,,,iw7_ar57_zm,passive_empty_reload_speed,,,,,,LOOT_WEAPONS_FE_AR57_COMMON_1_SUFFIX,1.5
33,weapon_iw7_ar57_rare_1_mk2,iw7_ar57,iw7_ar57_mp,2,passive_headshot_super,passive_increased_ads_stability,,,,LOOT_WEAPONS_AR57_RARE_1,render_weapon_slot_ar57_mp_rare_mkii,0,0,0,0,0,,,,iw7_ar57_zm,passive_headshot_super,passive_increased_ads_stability,,,,,LOOT_WEAPONS_FE_AR57_RARE_1_SUFFIX,3.5
34,weapon_iw7_ar57_legendary_1_mk2,iw7_ar57,iw7_ar57_mp,3,passive_refresh,passive_reduced_hip_spread,,,,LOOT_WEAPONS_AR57_LEGENDARY_1,render_weapon_slot_ar57_mp_legendary_mkii,0,0,0,0,0,,,,iw7_ar57_zm,passive_refresh,passive_reduced_hip_spread,,,,,LOOT_WEAPONS_FE_AR57_LEGENDARY_1_SUFFIX,5.5
35,weapon_iw7_ar57_epic_1_mk2,iw7_ar57,iw7_ar57_mpl,4,passive_headshot,passive_reduced_recoil,,,,LOOT_WEAPONS_AR57_EPIC_1,render_weapon_slot_ar57_mpl_mkii,0,0,0,0,0,highcal,,,iw7_ar57_zml,passive_headshot,passive_reduced_recoil,,,,,LOOT_WEAPONS_FE_AR57_EPIC_1_SUFFIX,8.5
36,weapon_iw7_ar57_rare_2_mk2,iw7_ar57,iw7_ar57_mp,2,passive_double_kill_reload,passive_reduced_hip_spread,,,,LOOT_WEAPONS_AR57_RARE_2,render_weapon_slot_ar57_mp_rare_mkii,0,0,0,0,0,,,,iw7_ar57_zm,passive_double_kill_reload,passive_reduced_hip_spread,,,,,LOOT_WEAPONS_FE_AR57_RARE_2_SUFFIX,4.5
37,weapon_iw7_ar57_legendary_2_mk2,iw7_ar57,iw7_ar57_mp,3,passive_nuke,passive_increased_ammo,,,,LOOT_WEAPONS_AR57_LEGENDARY_2,render_weapon_slot_ar57_mp_legendary_mkii,0,0,0,0,0,,,,iw7_ar57_zm,passive_nuke,passive_increased_ammo,,,,,LOOT_WEAPONS_FE_AR57_LEGENDARY_2_SUFFIX,6.5
38,mk2stub_38,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,weapon_iw7_ar57_common_2_mk2,iw7_ar57,iw7_ar57_mp,1,passive_increased_ammo,,,,,LOOT_WEAPONS_AR57_COMMON_2,render_weapon_slot_ar57_mp_common_mkii,0,0,0,0,0,,,,iw7_ar57_zm,passive_increased_ammo,,,,,,LOOT_WEAPONS_FE_AR57_COMMON_2_SUFFIX,2.5
40,weapon_iw7_ar57_epic_2_mk2,iw7_ar57,iw7_ar57_mpl,4,passive_extra_xp,passive_empty_reload_speed,,,,LOOT_WEAPONS_AR57_EPIC_2,render_weapon_slot_ar57_mpl_mkii,0,0,0,0,0,,,,iw7_ar57_zml,passive_extra_xp,passive_empty_reload_speed,,,,,LOOT_WEAPONS_FE_AR57_EPIC_2_SUFFIX,9.5
41,mk2stub_41,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,mk2stub_42,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,mk2stub_43,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,mk2stub_44,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,mk2stub_45,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,mk2stub_46,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,mk2stub_47,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,mk2stub_48,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,mk2stub_49,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,mk2stub_50,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,mk2stub_51,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,mk2stub_52,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,mk2stub_53,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,mk2stub_54,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,mk2stub_55,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,mk2stub_56,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,mk2stub_57,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,mk2stub_58,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,mk2stub_59,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,mk2stub_60,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,mk2stub_61,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,mk2stub_62,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,mk2stub_63,,,,,,,,,,,,,,,,,,,,,,,,,,,
