iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_large_01,333
iw7_mp_quartermaster_loot_acknowledge_good_02,qm_supply_large_02,667
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_large_03,333
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_large_04,433
iw7_mp_quartermaster_loot_acknowledge_good_02,qm_supply_large_05,500
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_large_06,233
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_large_07,200
iw7_mp_quartermaster_loot_acknowledge_goodbye_01,qm_supply_large_08,400
iw7_mp_quartermaster_loot_acknowledge_great_01,qm_supply_large_09,333
iw7_mp_quartermaster_loot_acknowledge_good_02,qm_supply_large_10,833
